key,host,payload
clueweb12-0000tw-00-00084,blog.crazyegg.com,"Given how much attention Amazon pays to what users are doing on their site, they most likely took their top categories and made them easily accessible."
clueweb12-0000tw-00-00084,blog.crazyegg.com,The arrows on the buttons are great functional suggestions.
clueweb12-0000tw-00-00084,blog.crazyegg.com,I can tell that if I push Books the page is going to slide down in an accordion effect and I can tell that if I push See All Departments Im going to head off to another screen.
clueweb12-0000tw-00-00084,blog.crazyegg.com,This is very effective in letting the user know whats going to happen.
clueweb12-0000tw-00-00084,blog.crazyegg.com,To the savvy user it lets you know what you can do with a spotty 3G/4G connection and what you may want to wait for a more stable connection to do.
clueweb12-0000tw-00-00084,blog.crazyegg.com,I love how the account specific and sub-categories are styled differently.
clueweb12-0000tw-00-00084,blog.crazyegg.com,This style change lets me know that these choices are specific to me
clueweb12-0000tw-00-00084,blog.crazyegg.com,and/or my account.
clueweb12-0000tw-00-00084,blog.crazyegg.com,"Finally, the best part of all, FULL SITE!"
clueweb12-0000tw-00-00084,blog.crazyegg.com,I cant tell you how many poor mobile sites
clueweb12-0000tw-00-00084,blog.crazyegg.com,Ive been to where the experience was
clueweb12-0000tw-00-00084,blog.crazyegg.com,so lacking I wanted to go to the full site.
clueweb12-0000tw-00-00084,blog.crazyegg.com,You know what those poor mobile sites all have in common?
clueweb12-0000tw-00-00084,blog.crazyegg.com,They dont let you go to the full site!
clueweb12-0000tw-00-00084,blog.crazyegg.com,A+ to Amazon for giving me the freedom to choose.
clueweb12-0000tw-00-00084,blog.crazyegg.com,The site looks very clean and easy to use.
clueweb12-0000tw-00-00084,blog.crazyegg.com,The theme matches the www.amazon.com theme and helps promote the websites branding.
clueweb12-0000tw-00-00084,blog.crazyegg.com,The two containers (blue and yellow) have different styles.
clueweb12-0000tw-00-00084,blog.crazyegg.com,The blue one has rounded corners and is smaller in width than the yellow one  which has square corners.
clueweb12-0000tw-00-00084,blog.crazyegg.com,It might be more consistent if they were both the same style unless they are supposed to be separated.
clueweb12-0000tw-00-00084,blog.crazyegg.com,From the screenshot it is unclear as to whether the department list is used when a search is done (as is the case on the www.amazon.com).
clueweb12-0000tw-00-00084,blog.crazyegg.com,This is mainly due to having advertisement in between the search field and the department list.
clueweb12-0000tw-00-00084,blog.crazyegg.com,The Cart and Wishlist links are duplicated once up the top and once down the bottom.
clueweb12-0000tw-00-00084,blog.crazyegg.com,"Given that mobile screen space is limited, one set should be removed."
clueweb12-0000tw-00-00084,blog.crazyegg.com,This is a very useful mobile page.
clueweb12-0000tw-00-00084,blog.crazyegg.com,"It has most of the features of the main site, in a smaller format with quick links to get to the most popular items."
clueweb12-0000tw-00-00084,blog.crazyegg.com,"I would guess that Amazon has research or analytics telling them which categories are essential to show on this page, so I trust their judgment."
clueweb12-0000tw-00-00084,blog.crazyegg.com,"I could nitpick some stuff (like wasting so much height on the ad for the Kindle Fire ensuring that anyone on an iPhone will never see the menus without scrolling down first), but I said I wouldnt nitpick"
clueweb12-0000tw-00-00084,blog.crazyegg.com,so Ill stop.
clueweb12-0000tw-00-00084,blog.crazyegg.com,The great thing about the Amazon Mobile home page design is the fact that it is a simple design that one can identify as Amazon just by the fonts and colors.
clueweb12-0000tw-00-00084,blog.crazyegg.com,The use of the viewable space (before you would have to scroll below the fold) is great.
clueweb12-0000tw-00-00084,blog.crazyegg.com,"The subtle placement of deals below the logo is pretty sly, plus having the button to promote the mobile app below the search bar is a great idea."
clueweb12-0000tw-00-00084,blog.crazyegg.com,The end user may find it easier to download the app and have it readily available then have to navigate to Amazon each time through the phones browser.
clueweb12-0000tw-00-00084,blog.crazyegg.com,The Amazon mobile home page does an impressive job of presenting their large and complex navigation into a scaled down intuitive menu.
clueweb12-0000tw-00-00084,blog.crazyegg.com,The order and use of different colors for the primary and secondary menus helps provide visual clarity.
clueweb12-0000tw-00-00084,blog.crazyegg.com,"I like that theyve featured search and their mobile app at the top of the page, since those are likely top actions for mobile users."
clueweb12-0000tw-00-00084,blog.crazyegg.com,The blue primary accent color leaves orange
clueweb12-0000tw-00-00084,blog.crazyegg.com,(opposite on the color wheel) as the optimal CTA color which they implemented fairly well.
clueweb12-0000tw-00-00084,blog.crazyegg.com,"On the improvement note, links on the page need an audit check for adequate text size and padding to ensure theyre easily clickable."
clueweb12-0000tw-00-00084,blog.crazyegg.com,(Tip: Your pinky nail can work as a handy mobile sizing/spacing guide for links since its mostly likely the size of the your index fingers pressable surface area.)
clueweb12-0000tw-00-00084,blog.crazyegg.com,This is a very decent way to show the most popular navigation options.
clueweb12-0000tw-00-00084,blog.crazyegg.com,Im sure that Amazon tested this pretty thoroughly before concluding what people would click on most.
clueweb12-0000tw-00-00084,blog.crazyegg.com,The only thing Id like if I were to use that application is that the advertisement was further down underneath the departments.
clueweb12-0000tw-00-00084,blog.crazyegg.com,It seems more intuitive to have them directly underneath the search box instead.
clueweb12-0000tw-00-00084,blog.crazyegg.com,"I think the Amazon homepage has struck an excellent balance between easy navigation to a lot of different places (which is absolutely necessary, given the complexity of the site), and showcasing the product that they are currently trying to push (currently the Kindle Fire)."
clueweb12-0000tw-00-00084,blog.crazyegg.com,The guideline that Id take away from this design
clueweb12-0000tw-00-00084,blog.crazyegg.com,"is that first you want to put front and center in front of your audience whatever you want them to see, and then immediately give them access to anything that they might be looking for."
clueweb12-0000tw-00-00084,blog.crazyegg.com,"First, I think it is clear that getting the word out about Kindle Fire is a primary goal of Amazons."
clueweb12-0000tw-00-00084,blog.crazyegg.com,I like the way the product is featured with an image and a clear call-to-action without trying to say too much on the mobile home page.
clueweb12-0000tw-00-00084,blog.crazyegg.com,"If you want to know more, click the Learn More link."
clueweb12-0000tw-00-00084,blog.crazyegg.com,"Secondly, it is clear that it has been detected that I am using an iPhone to reach the mobile version of the website."
clueweb12-0000tw-00-00084,blog.crazyegg.com,This has caused the mobile home page to display a call-to-action to download their iPhone applications.
clueweb12-0000tw-00-00084,blog.crazyegg.com,"Lastly, the navigation is brilliantly organized which is no small feat for a company that sells the wide array of products that Amazon sells."
clueweb12-0000tw-00-00084,blog.crazyegg.com,They list the most popular departments on the home page and then a link to See All Departments if you dont find what you are looking for.
clueweb12-0000tw-00-00084,blog.crazyegg.com,This allows them to serve the majority of people without cluttering up the mobile interface with links.
clueweb12-0000tw-00-00084,blog.crazyegg.com,We know that many of our readers are experts in design and marketing as well.
clueweb12-0000tw-00-00084,blog.crazyegg.com,We would love to hear your critique of the Amazon Mobile Home Page in the comments!
clueweb12-0000tw-00-00084,blog.crazyegg.com,I think the navigation is great.
clueweb12-0000tw-00-00084,blog.crazyegg.com,And the color scheme is transcendent of their desktop version.
clueweb12-0000tw-00-00084,blog.crazyegg.com,Amazons branding is their usability digitally at least.
clueweb12-0000tw-00-00084,blog.crazyegg.com,They are missing a huge oppertunity to harness that same gut feeling through their TV and print media
clueweb12-0000tw-00-00084,blog.crazyegg.com,Whats Your Type?
clueweb12-0000tw-00-00084,blog.crazyegg.com,The 5-Step Guide to Finding the Right Font
clueweb12-0000tw-00-00084,blog.crazyegg.com,"2006-2012 Crazy Egg,"
clueweb12-0000tw-00-00084,blog.crazyegg.com,Inc. All rights reserved
clueweb12-0000tw-00-00085,blog.crazyegg.com,The Daily EggHard boiled conversion optimization and design advice for small business.
clueweb12-0000tw-00-00085,blog.crazyegg.com,Engaging voters online is an increasingly important part of the electoral process.
clueweb12-0000tw-00-00085,blog.crazyegg.com,The 2008 Presidential campaign saw Barack Obama and the Democratic Party rightly complimented for their effective use of web technology and social media.
clueweb12-0000tw-00-00085,blog.crazyegg.com,"As the Republican presidential primary campaign continues, has the GOP learned some of those lessons?"
clueweb12-0000tw-00-00085,blog.crazyegg.com,How are the four remaining candidates portraying themselves online?
clueweb12-0000tw-00-00085,blog.crazyegg.com,Romney makes a big mistake immediately by hiding his main website behind a very mundane splash page.
clueweb12-0000tw-00-00085,blog.crazyegg.com,"The splash page is intended to encourage people to sign up for updates about the campaign, and the need for any candidate to develop a strong user list is important."
clueweb12-0000tw-00-00085,blog.crazyegg.com,But this call to action could easily have been incorporated into the main site; right now the first experience anyone has visiting Romneys campaign site is a mediocre and unattractive extra-step.
clueweb12-0000tw-00-00085,blog.crazyegg.com,Im sure its going to put off a lot of visitors.
clueweb12-0000tw-00-00085,blog.crazyegg.com,"Once you get past the splash page, Romney has a pretty appealing site."
clueweb12-0000tw-00-00085,blog.crazyegg.com,"The layout is strong, and makes really effective use of imagery."
clueweb12-0000tw-00-00085,blog.crazyegg.com,Good use of white space gives a clean and professional look.
clueweb12-0000tw-00-00085,blog.crazyegg.com,"Its easy to find more about Romney and his stance on the issues, as well as latest campaign news."
clueweb12-0000tw-00-00085,blog.crazyegg.com,Its also the only site that provides really visible links to state specific information for all 50 states.
clueweb12-0000tw-00-00085,blog.crazyegg.com,I like the very clear calls to action for the main social media services.
clueweb12-0000tw-00-00085,blog.crazyegg.com,"Facebook, Twitter and Google+ options to share major stories are seamlessly integrated, and there are separate options for engaging with the candidate directly on social media."
clueweb12-0000tw-00-00085,blog.crazyegg.com,"This suggests a clear understanding that theres a distinction between building social media followers, and sharing content."
clueweb12-0000tw-00-00085,blog.crazyegg.com,"Gingrichs site scores highly for usability, but doesnt have a really strong visual impact."
clueweb12-0000tw-00-00085,blog.crazyegg.com,Its well put together but very traditional in its layout and appearance.
clueweb12-0000tw-00-00085,blog.crazyegg.com,Kind of like a very standard blog template  
clueweb12-0000tw-00-00085,blog.crazyegg.com,and that means it looks dated.
clueweb12-0000tw-00-00085,blog.crazyegg.com,"Navigation is simple, and there are very clear calls to action for anyone interested in getting involved with the campaign, donating, or buying campaign related merchandise."
clueweb12-0000tw-00-00085,blog.crazyegg.com,"Social media seems very much an afterthought (surprising, given that Gingrich has a massive Twitter following compared to any of the other candidates)."
clueweb12-0000tw-00-00085,blog.crazyegg.com,It also looks like some areas of the site arent updated often enough.
clueweb12-0000tw-00-00085,blog.crazyegg.com,"As I write this, there are still sections on helping Gingrich win in the Iowa caucus or New Hampshire primary, both events that happened a couple of weeks ago."
clueweb12-0000tw-00-00085,blog.crazyegg.com,Ron Pauls the only candidate using WordPress for his campaign website (all the other candidates use Drupal).
clueweb12-0000tw-00-00085,blog.crazyegg.com,Initial engagement is strong.
clueweb12-0000tw-00-00085,blog.crazyegg.com,"I really like his donation thermometer with a real time count, and the recent donor helps to suggest that the Paul campaign engages with individual people."
clueweb12-0000tw-00-00085,blog.crazyegg.com,It makes for a powerful call to action for donations.
clueweb12-0000tw-00-00085,blog.crazyegg.com,I was confused navigating around the site.
clueweb12-0000tw-00-00085,blog.crazyegg.com,"The two columns of articles on the front page (one is an opinion-based Paulitical Ticker, the other is Ron Paul in the News)"
clueweb12-0000tw-00-00085,blog.crazyegg.com,arent very well differentiated.
clueweb12-0000tw-00-00085,blog.crazyegg.com,"The navigation bar has too many options, and the different sections of the site could be more clearly defined."
clueweb12-0000tw-00-00085,blog.crazyegg.com,"Social media integration is relatively low key, and the site is generally more wordy than the others (as, indeed, Paul is as a candidate)."
clueweb12-0000tw-00-00085,blog.crazyegg.com,"I think it would benefit from a larger font size, its fallen into the 12 pixel trap that might look OK at first glance but isnt that well suited to easily browsing text."
clueweb12-0000tw-00-00085,blog.crazyegg.com,I just dont like this website.
clueweb12-0000tw-00-00085,blog.crazyegg.com,"The layout is odd, and looks very strange in larger windows; its like theyve tried to create a fluid width layout without really understanding the principle."
clueweb12-0000tw-00-00085,blog.crazyegg.com,"Its blocky, a little ugly, and has bad typography."
clueweb12-0000tw-00-00085,blog.crazyegg.com,"Add in a lack of any clear call to action, and Im unsure what the site is trying to achieve."
clueweb12-0000tw-00-00085,blog.crazyegg.com,"Even the language is a little unusual, with some sections written in the third person and some sections written in the first person."
clueweb12-0000tw-00-00085,blog.crazyegg.com,It gives the feeling of a made by committee website that doesnt have any strong creative vision or sense of purpose.
clueweb12-0000tw-00-00085,blog.crazyegg.com,"Of all the primary candidate websites, Santorums is the one that looks the most amateurish."
clueweb12-0000tw-00-00085,blog.crazyegg.com,The first time it took me a few moments to work out where the navigation was; the site layout works in such a way as to completely draw the eye away from that menu.
clueweb12-0000tw-00-00085,blog.crazyegg.com,"Its clear that the leading GOP candidates have upped their game and understand the importance of a good website (former candidates John Huntsman, Rick Perry, Herman Cain and Michelle Bachmann also have reasonably polished sites)."
clueweb12-0000tw-00-00085,blog.crazyegg.com,Theres still a lot of room to improve.
clueweb12-0000tw-00-00085,blog.crazyegg.com,"None of the sites use any HTML 5 technology, their SEO is basic, and none of the design is particularly outstanding."
clueweb12-0000tw-00-00085,blog.crazyegg.com,"The GOP candidates may have taken some steps to improve their online presence, but they have a long way to go."
clueweb12-0000tw-00-00085,blog.crazyegg.com,About the Author.
clueweb12-0000tw-00-00085,blog.crazyegg.com,Robin Cannon is Web Engineer at Function(x)
clueweb12-0000tw-00-00085,blog.crazyegg.com,Inc. He also blogs regularly on his site Shiny Toy Robots.
clueweb12-0000tw-00-00085,blog.crazyegg.com,Whats Your Type?
clueweb12-0000tw-00-00085,blog.crazyegg.com,The 5-Step Guide to Finding the Right Font
clueweb12-0000tw-00-00085,blog.crazyegg.com,"2006-2012 Crazy Egg,"
clueweb12-0000tw-00-00085,blog.crazyegg.com,Inc. All rights reserved
clueweb12-0000tw-00-00086,blog.crazyegg.com,The Daily EggHard boiled conversion optimization and design advice for small business.
clueweb12-0000tw-00-00086,blog.crazyegg.com,"If you are a Twitter hashtag veteran, bear with me for a moment."
clueweb12-0000tw-00-00086,blog.crazyegg.com,We will get to some advanced stuff shortly.
clueweb12-0000tw-00-00086,blog.crazyegg.com,For those that are new to
clueweb12-0000tw-00-00086,blog.crazyegg.com,"Twitter hashtags, lets start with the basics."
clueweb12-0000tw-00-00086,blog.crazyegg.com,What are Twitter Hashtags?
clueweb12-0000tw-00-00086,blog.crazyegg.com,Hashtags are a way of organizing Twitter.
clueweb12-0000tw-00-00086,blog.crazyegg.com,Twitter users are able to sort tweets that contain a particular hashtag.
clueweb12-0000tw-00-00086,blog.crazyegg.com,"By viewing tweets that contain a hashtag, we are able to have conversations about topics on Twitter."
clueweb12-0000tw-00-00086,blog.crazyegg.com,"For example, any tweet with the #webdesign hashtag added to it can be easily found using Twitter.com or 3rd party tools like Hootsuite and Tweetdeck."
clueweb12-0000tw-00-00086,blog.crazyegg.com,Adding a hashtag to a tweet allows it to go beyond your own network to as many people that are following that hashtag to see real time conversation about that topic.
clueweb12-0000tw-00-00086,blog.crazyegg.com,You can see a hashtag in action by simply tweeting this post  
clueweb12-0000tw-00-00086,blog.crazyegg.com,I used the hashtag
clueweb12-0000tw-00-00086,blog.crazyegg.com,#WebDesign in the title
clueweb12-0000tw-00-00086,blog.crazyegg.com,so everyone who tweets it will get to use one right off the bat!
clueweb12-0000tw-00-00086,blog.crazyegg.com,Hashtags can be used in a variety of ways for different purposes.
clueweb12-0000tw-00-00086,blog.crazyegg.com,Some useful ways to use them include the following.
clueweb12-0000tw-00-00086,blog.crazyegg.com,Add a hashtag to your tweets (when relevant) to get a wider audience for your update.
clueweb12-0000tw-00-00086,blog.crazyegg.com,"This way, instead of just your followers seeing your latest tweet on web design, you can add #webdesign to your tweet to get anyone who is following that hashtag to see it as well."
clueweb12-0000tw-00-00086,blog.crazyegg.com,Be on the lookout for trending topic hashtags and add them to your tweets when applicable.
clueweb12-0000tw-00-00086,blog.crazyegg.com,Use the Trending topics on your Twitter homepage to see the latest.
clueweb12-0000tw-00-00086,blog.crazyegg.com,"If you are looking to target a local marketing, click on the change link to see trends within a specific location."
clueweb12-0000tw-00-00086,blog.crazyegg.com,"If youre not sure what a particular trend is about, you can click on it to see the latest tweets or go to What the Trend to see other users explanations of why something is popular."
clueweb12-0000tw-00-00086,blog.crazyegg.com,Want to follow hashtags in your industry?
clueweb12-0000tw-00-00086,blog.crazyegg.com,You can do it a few different ways.
clueweb12-0000tw-00-00086,blog.crazyegg.com,You could search for the hashtag on Twitter and use the Save this search button to save it on your Twitter account.
clueweb12-0000tw-00-00086,blog.crazyegg.com,"But a better way to do it would be to use a Twitter management tool like HootSuite (shown above), Tweetdeck, or similar."
clueweb12-0000tw-00-00086,blog.crazyegg.com,These programs allow you to add a column to your dashboard with the hashtag and will automatically update the stream as new tweets come in.
clueweb12-0000tw-00-00086,blog.crazyegg.com,"In HootSuite, you would click the Add Stream button, then add #webdesign as your search query under the Search tab."
clueweb12-0000tw-00-00086,blog.crazyegg.com,"In Tweetdeck, you would click the Add Column button, select Search as the column type, and enter #webdesign in the search box."
clueweb12-0000tw-00-00086,blog.crazyegg.com,This is a great way to see the latest tweets on industry-related hashtags.
clueweb12-0000tw-00-00086,blog.crazyegg.com,"Youll probably see everything from random quotes, popular articles, and even job listings."
clueweb12-0000tw-00-00086,blog.crazyegg.com,Take the above tip on following industry hashtags one step further by following questions asked on a particular hashtag by using the search query #webdesign ?
clueweb12-0000tw-00-00086,blog.crazyegg.com,-filter
clueweb12-0000tw-00-00086,blog.crazyegg.com,:links.
clueweb12-0000tw-00-00086,blog.crazyegg.com,"Setting this search up on Twitter, HootSuite, Tweetdeck, or similar applications will allow you to see questions asked about a particular topic (mostly) without any links in the tweet."
clueweb12-0000tw-00-00086,blog.crazyegg.com,Answer these questions to help build your authority in the web design industry!
clueweb12-0000tw-00-00086,blog.crazyegg.com,You can use sites like Paper.li which will allow you to create newspapers around hashtags.
clueweb12-0000tw-00-00086,blog.crazyegg.com,You can see this web design daily as an example.
clueweb12-0000tw-00-00086,blog.crazyegg.com,"As a web designer, you might be asked your opinion on using particular things such as blog platforms."
clueweb12-0000tw-00-00086,blog.crazyegg.com,Use Topsy Analytics and enter the platforms mentioned by your client as hashtags to see the number of people talking about them.
clueweb12-0000tw-00-00086,blog.crazyegg.com,"The one talked about the most is probably the best choice for your client and you, as the designer, since there will be more community support."
clueweb12-0000tw-00-00086,blog.crazyegg.com,The following are a sampling of various design related hashtags that you can add to your own tweets or monitor within the web design industry.
clueweb12-0000tw-00-00086,blog.crazyegg.com,#webdesign  Use this with any tweets on web design.
clueweb12-0000tw-00-00086,blog.crazyegg.com,#webdesigner  
clueweb12-0000tw-00-00086,blog.crazyegg.com,Great hashtag if you are looking for a job as a web designer.
clueweb12-0000tw-00-00086,blog.crazyegg.com,#typography  Want to talk type?
clueweb12-0000tw-00-00086,blog.crazyegg.com,Any font discussions and type inspiration should get tagged with this!
clueweb12-0000tw-00-00086,blog.crazyegg.com,"#cms  Talk about your favorite content management system (like #wordpress, #joomal, or #drupal) using this hashtag."
clueweb12-0000tw-00-00086,blog.crazyegg.com,"#branding  If youre trying to attract business clients, be sure to emphasize how important branding is when it comes to great web design."
clueweb12-0000tw-00-00086,blog.crazyegg.com,#webdevelopment  
clueweb12-0000tw-00-00086,blog.crazyegg.com,"Once youre beyond the design, you have to dig into the functionality."
clueweb12-0000tw-00-00086,blog.crazyegg.com,Use this hashtag to talk programming and beyond.
clueweb12-0000tw-00-00086,blog.crazyegg.com,#html5 and #css3  Get in on conversation about the latest resources for web programming.
clueweb12-0000tw-00-00086,blog.crazyegg.com,"#inspiration  Combined with #webdesign or even just #design, this tag tells others about the most inspiring sites or designs to spark some creative energy."
clueweb12-0000tw-00-00086,blog.crazyegg.com,#UX  
clueweb12-0000tw-00-00086,blog.crazyegg.com,The most creative web design can fail if the user experience isnt up to par.
clueweb12-0000tw-00-00086,blog.crazyegg.com,Talk about user experience with this hashtag.
clueweb12-0000tw-00-00086,blog.crazyegg.com,"#templates  Looking for a base template, or designing one for others?"
clueweb12-0000tw-00-00086,blog.crazyegg.com,Add this hashtag with #webdesign or #design to get your message to the right audience.
clueweb12-0000tw-00-00086,blog.crazyegg.com,"Also, dont forget about Twitter chats!"
clueweb12-0000tw-00-00086,blog.crazyegg.com,"Twitter chats are formed when groups of people meet at a certain time on Twitter to discuss a certain topic and use a specific hashtag, like #designchat."
clueweb12-0000tw-00-00086,blog.crazyegg.com,This Twitter chat for creative professionals happens on Wednesday at 8PM CST for one hour.
clueweb12-0000tw-00-00086,blog.crazyegg.com,Use the TweetChat site to monitor and engage with this Twitter chat.
clueweb12-0000tw-00-00086,blog.crazyegg.com,Find more Twitter chats and hashtags on the Twitter Chat Schedule spreadsheet on Google Docs.
clueweb12-0000tw-00-00086,blog.crazyegg.com,"If youre debating about using different variations of a hashtag like #webdesigner, #webdesign, or #web #design, then enter all three on the earlier mentioned Topsy Analytics tool."
clueweb12-0000tw-00-00086,blog.crazyegg.com,"It will show you a graph of how many times each hashtag has been mentioned in the last day, week, two weeks, or month."
clueweb12-0000tw-00-00086,blog.crazyegg.com,Then Scroll down for a sampling of tweets with that hashtag plus some useful data about them.
clueweb12-0000tw-00-00086,blog.crazyegg.com,The number under All shows the number of times that particular link has been tweeted.
clueweb12-0000tw-00-00086,blog.crazyegg.com,The number under Influential shows the likelihood that an influential user on Twitter will notice your update using that hashtag.
clueweb12-0000tw-00-00086,blog.crazyegg.com,Seeing how each tag is used and the popularity of tweets within the tag should help you make the best decision on what to use with your tweet.
clueweb12-0000tw-00-00086,blog.crazyegg.com,Hashtags are no longer only for Twitter.
clueweb12-0000tw-00-00086,blog.crazyegg.com,They are starting to gain popularity on Google+
clueweb12-0000tw-00-00086,blog.crazyegg.com,as well.
clueweb12-0000tw-00-00086,blog.crazyegg.com,Check out posts on Google+
clueweb12-0000tw-00-00086,blog.crazyegg.com,tagged with #webdesign and start thinking about how you can incorporate hashtags to expand your Google+ audience as well.
clueweb12-0000tw-00-00086,blog.crazyegg.com,"To monitor industry discussion on Google+, search for a hashtag and then use the Save this search button."
clueweb12-0000tw-00-00086,blog.crazyegg.com,Then follow the discussion anytime using the links in the left sidebar of your Google+ account.
clueweb12-0000tw-00-00086,blog.crazyegg.com,Getting on Google+
clueweb12-0000tw-00-00086,blog.crazyegg.com,hashtags could be a great way to get new followers  
clueweb12-0000tw-00-00086,blog.crazyegg.com,just be sure that your updates are Public so everyone can see them!
clueweb12-0000tw-00-00086,blog.crazyegg.com,How do you use Twitter hashtags?
clueweb12-0000tw-00-00086,blog.crazyegg.com,What other ones would you suggest for web designers to use or follow?
clueweb12-0000tw-00-00086,blog.crazyegg.com,Please share them in the comments!
clueweb12-0000tw-00-00086,blog.crazyegg.com,"About the Author: Kristi Hines is a freelance writer, blogger, and social media enthusiast."
clueweb12-0000tw-00-00086,blog.crazyegg.com,"Her blog Kikolani focuses on blog marketing, including social networking strategies and blogging tips."
clueweb12-0000tw-00-00086,blog.crazyegg.com,Cool overview.
clueweb12-0000tw-00-00086,blog.crazyegg.com,"Definitely find there are a lot of people out there who have a vague conception about what hashtags are, but dont really know how to use them effectively."
clueweb12-0000tw-00-00086,blog.crazyegg.com,You can find some great tweets leading to great resources by permanently or semi-permanently following certain hashtags
clueweb12-0000tw-00-00086,blog.crazyegg.com,(although I tend to find that I end up with too many Tweetdeck columns if I try and follow everything I want!).
clueweb12-0000tw-00-00086,blog.crazyegg.com,"If youre aiming at an external audience, be careful of the hashtags youre using."
clueweb12-0000tw-00-00086,blog.crazyegg.com,"Most particularly, be aware of some of the acronyms that might be confusing."
clueweb12-0000tw-00-00086,blog.crazyegg.com,"Something like #cms or #ux are easily recognizable to people within a certain industry, but perhaps youre trying to provide some resources to explain or introduce these topics; if thats the cause then the audience might not be well targeted by the use of acronyms."
clueweb12-0000tw-00-00086,blog.crazyegg.com,"Question on the paper.li; I often get tagged as having contributed to these, but I cant remember ever really getting any return traffic to my website, or Twitter follows, that are identifiably from that source."
clueweb12-0000tw-00-00086,blog.crazyegg.com,Are there any statistics on whether paper.li sites have any real audience on an individual basis?
clueweb12-0000tw-00-00086,blog.crazyegg.com,"Its an interesting aggregator service, but certainly I tend to trust personally curated sites far more."
clueweb12-0000tw-00-00086,blog.crazyegg.com,Good point on the acronym hashtags.   
clueweb12-0000tw-00-00086,blog.crazyegg.com,Do you use Google Analytics?  
clueweb12-0000tw-00-00086,blog.crazyegg.com,"I see paper.li and their competitors, scoop.it & summify.com in my Traffic Sources > Referral Traffic section.  "
clueweb12-0000tw-00-00086,blog.crazyegg.com,"With paper.li, you can click on the link in your Referral Traffic to see which users papers have sent the most traffic, and with the other two, you can see which posts on your site got the most traffic from them."
clueweb12-0000tw-00-00086,blog.crazyegg.com,Thanks for putting this together.
clueweb12-0000tw-00-00086,blog.crazyegg.com,#like
clueweb12-0000tw-00-00086,blog.crazyegg.com,"Tisha M. Silvers February 6, 2012 at 12:17 pm"
clueweb12-0000tw-00-00086,blog.crazyegg.com,Thanks for the great blog post!
clueweb12-0000tw-00-00086,blog.crazyegg.com,Most definitely going to share it with my connections!
clueweb12-0000tw-00-00086,blog.crazyegg.com,Whats Your Type?
clueweb12-0000tw-00-00086,blog.crazyegg.com,The 5-Step Guide to Finding the Right Font
clueweb12-0000tw-00-00086,blog.crazyegg.com,"2006-2012 Crazy Egg,"
clueweb12-0000tw-00-00086,blog.crazyegg.com,Inc. All rights reserved
clueweb12-0000tw-00-00087,milepoint.com,The page you are looking for does not exist.
clueweb12-0000tw-00-00087,milepoint.com,Please feel free to visit the forums and/or use the search feature.
clueweb12-0000tw-00-00087,milepoint.com,Do you already have an account?
clueweb12-0000tw-00-00087,milepoint.com,Forgot your password?
clueweb12-0000tw-00-00087,milepoint.com,"No, create an account now."
clueweb12-0000tw-00-00088,milepoint.com,Is UA starting IAD-HNL?
clueweb12-0000tw-00-00088,milepoint.com,"Discussion in 'United | Mileage Plus (including Continental)' started by jfhscott, Feb 10, 2012 at 8:50 AM."
clueweb12-0000tw-00-00088,milepoint.com,http://www.mileageplusmergerupdates.com/en/mp/MileagePlusin2012/2012UpgradesOverview?#chart
clueweb12-0000tw-00-00088,milepoint.com,And noted that there is a reference to IAD-HNL using the CO business first product currently used on HNL to EWR and IAH.
clueweb12-0000tw-00-00088,milepoint.com,"I'm unfmailiar with any announcement of IAD-HNL service, but does this suggest it is in the offing?"
clueweb12-0000tw-00-00088,milepoint.com,The IAD-HNL route was announced earlier this month and discussed in this thread.
clueweb12-0000tw-00-00088,milepoint.com,http://milepoint.com/forums/threads/new-iad-to-hnl-service.27676/
clueweb12-0000tw-00-00088,milepoint.com,"Shame that it will require a CR1, but IMO, it will be well worth it!"
clueweb12-0000tw-00-00088,milepoint.com,JLSocks likes this.
clueweb12-0000tw-00-00088,milepoint.com,Very worth it.
clueweb12-0000tw-00-00088,milepoint.com,The IAD-LHR flight is shorter but requires a SWU
clueweb12-0000tw-00-00088,milepoint.com,Gtitan and canucklehead like this.
clueweb12-0000tw-00-00088,milepoint.com,Cannot stress this enough.
clueweb12-0000tw-00-00088,milepoint.com,"The East Coast to HNL is a longer flight than the East Coast to LHR, DUB, FRA, AMS, etc., and all you need is an RPU on a ""bargain basement fare""."
clueweb12-0000tw-00-00088,milepoint.com,"Even if its not full ""B/F"", it is still one of the best value's in the system IMHO."
clueweb12-0000tw-00-00088,milepoint.com,JLSocks and kyunbit like this.
clueweb12-0000tw-00-00088,milepoint.com,(You must log in or sign up to reply here.)
clueweb12-0000tw-00-00088,milepoint.com,Do you already have an account?
clueweb12-0000tw-00-00088,milepoint.com,Forgot your password?
clueweb12-0000tw-00-00088,milepoint.com,"No, create an account now."
clueweb12-0000tw-00-00089,milepoint.com,Is UA starting IAD-HNL?
clueweb12-0000tw-00-00089,milepoint.com,"Discussion in 'United | Mileage Plus (including Continental)' started by jfhscott, Feb 10, 2012 at 8:50 AM."
clueweb12-0000tw-00-00089,milepoint.com,http://www.mileageplusmergerupdates.com/en/mp/MileagePlusin2012/2012UpgradesOverview?#chart
clueweb12-0000tw-00-00089,milepoint.com,And noted that there is a reference to IAD-HNL using the CO business first product currently used on HNL to EWR and IAH.
