key,host,payload,mention,pos,tag,dep
clueweb12-0000tw-00-00074,geek.pikimal.com,New Lollipop Chainsaw Trailer is Just in Time for Valentine&...,Time,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00074,geek.pikimal.com,GameStop Pre-orders of Starhawk Come with Limited Edition Co...,GameStop Pre-orders,[PROPN],[NNP],[compound]
clueweb12-0000tw-00-00074,geek.pikimal.com,GameStop Pre-orders of Starhawk Come with Limited Edition Co...,Starhawk Come with Limited Edition Co,"[PROPN, PROPN, ADP, PROPN, PROPN, PROPN]","[NNP, NNP, IN, NNP, NNP, NNP]","[compound, pobj, prep, compound, compound, pobj]"
clueweb12-0000tw-00-00074,geek.pikimal.com,King Arthur II Review  Macro...,King Arthur II Review,"[PROPN, PROPN, PROPN, PROPN]","[NNP, NNP, NNP, NNP]","[compound, compound, compound, compound]"
clueweb12-0000tw-00-00074,geek.pikimal.com,This Week in PSN: Cheating Hearts E...,PSN,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00074,geek.pikimal.com,The Quality of Life in Virtual Worl...,The Quality of Life in Virtual Worl,"[DET, PROPN, ADP, PROPN, ADP, ADJ, PROPN]","[DT, NNP, IN, NNP, IN, JJ, NNP]","[det, ROOT, prep, pobj, prep, compound, pobj]"
clueweb12-0000tw-00-00074,geek.pikimal.com,Xbox 720 Rumored to Have Touchscree...,Xbox,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00074,geek.pikimal.com,New Lollipop Chainsaw Trailer is Ju...,New Lollipop Chainsaw Trailer,"[PROPN, PROPN, PROPN, PROPN]","[NNP, NNP, NNP, NNP]","[compound, compound, compound, nsubj]"
clueweb12-0000tw-00-00075,geek.pikimal.com,ul li a {,ul li,"[PROPN, PROPN]","[NNP, NNP]","[compound, ROOT]"
clueweb12-0000tw-00-00075,geek.pikimal.com,"ul li a.fP,",ul li a.fP,"[PROPN, PROPN, PROPN]","[NNP, NNP, NNP]","[compound, compound, ROOT]"
clueweb12-0000tw-00-00075,geek.pikimal.com,ul li a.fP {,ul li,"[PROPN, PROPN]","[NNP, NNP]","[compound, compound]"
clueweb12-0000tw-00-00075,geek.pikimal.com,".widget_badgeville_activities ul li span, .widget_badgeville_leaderboard",ul li span,"[PROPN, PROPN, PROPN]","[NNP, NNP, NNP]","[compound, compound, ROOT]"
clueweb12-0000tw-00-00075,geek.pikimal.com,ul li span {,ul li span {,"[PROPN, PROPN, PROPN, PUNCT]","[NNP, NNP, NNP, -LRB-]","[compound, compound, ROOT, punct]"
clueweb12-0000tw-00-00075,geek.pikimal.com,ul li span.leaderboard-number {,ul li span.leaderboard-number,"[PROPN, PROPN]","[NNP, NNP]","[compound, compound]"
clueweb12-0000tw-00-00075,geek.pikimal.com,"Frictional Games, the masters of indie gaming horror, have dropped a hint about their next game, supposedly a follow up to their 2010 hit, Amnesia: The Dark Descent.",Frictional Games,"[PROPN, PROPN]","[NNP, NNPS]","[compound, nsubj]"
clueweb12-0000tw-00-00075,geek.pikimal.com,"The teaser site is nothing more than an image that says something is emerging, but clicking on the image takes you to a Google Maps view of China.",China,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00075,geek.pikimal.com,A horror title set in (possibly ancient) China?,China,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00075,geek.pikimal.com,"Craig Pearson over at Rock Paper Shotgun did some digging and proved the site is, indeed, real and not the work of a troll trying to get peoples hopes up.",Craig Pearson,"[PROPN, PROPN]","[NNP, NNP]","[compound, nsubj]"
clueweb12-0000tw-00-00075,geek.pikimal.com,"Craig Pearson over at Rock Paper Shotgun did some digging and proved the site is, indeed, real and not the work of a troll trying to get peoples hopes up.",Rock Paper Shotgun,"[PROPN, PROPN, PROPN]","[NNP, NNP, NNP]","[compound, compound, pobj]"
clueweb12-0000tw-00-00075,geek.pikimal.com,What Frictional has up its sleeves is,Frictional,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00075,geek.pikimal.com,"anyones guess at this point, but if the first Amnesia title was any indication the next game will certainly have gamers screaming in terror as Cthulhian tentacle monsters chase them through dark hallways.",Amnesia,[PROPN],[NNP],[compound]
clueweb12-0000tw-00-00075,geek.pikimal.com,This Week in Nintendo Downloads: Shurikens and Spatulas Edit...,Shurikens,[PROPN],[NNP],[ROOT]
clueweb12-0000tw-00-00075,geek.pikimal.com,This Week in Nintendo Downloads: Shurikens and Spatulas Edit...,Spatulas Edit,"[PROPN, PROPN]","[NNP, NNP]","[compound, conj]"
clueweb12-0000tw-00-00075,geek.pikimal.com,The Old Republic Will Receive Video Tutorials and Weekly Blo...,The Old Republic Will Receive Video Tutorials,"[DET, PROPN, PROPN, VERB, PROPN, PROPN, PROPN]","[DT, NNP, NNP, MD, NNP, NNP, NNPS]","[det, compound, nsubj, aux, ROOT, compound, dobj]"
clueweb12-0000tw-00-00075,geek.pikimal.com,The Old Republic Will Receive Video Tutorials and Weekly Blo...,Weekly Blo,"[PROPN, PROPN]","[NNP, NNP]","[compound, conj]"
clueweb12-0000tw-00-00075,geek.pikimal.com,Final Fantasy XIII-2 Review  ,Final Fantasy XIII-2 Review,"[PROPN, PROPN, NOUN, NOUN]","[NNP, NNP, NN, NN]","[compound, compound, compound, ROOT]"
clueweb12-0000tw-00-00075,geek.pikimal.com,Revelations Review  ,Revelations Review,"[NOUN, PROPN]","[NNS, NNP]","[compound, ROOT]"
clueweb12-0000tw-00-00075,geek.pikimal.com,New Mass Effect 3 Trailer Shows Off FemShep Voice Actor Jenn...,Jenn,[PROPN],[NNP],[dobj]
clueweb12-0000tw-00-00075,geek.pikimal.com,New Lollipop Chainsaw Trailer is Just in Time for Valentine&...,New Lollipop Chainsaw Trailer,"[PROPN, PROPN, PROPN, PROPN]","[NNP, NNP, NNP, NNP]","[compound, compound, compound, nsubj]"
clueweb12-0000tw-00-00075,geek.pikimal.com,New Lollipop Chainsaw Trailer is Just in Time for Valentine&...,Time,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00075,geek.pikimal.com,GameStop Pre-orders of Starhawk Come with Limited Edition Co...,GameStop Pre-orders,[PROPN],[NNP],[compound]
clueweb12-0000tw-00-00075,geek.pikimal.com,GameStop Pre-orders of Starhawk Come with Limited Edition Co...,Starhawk Come with Limited Edition Co,"[PROPN, PROPN, ADP, PROPN, PROPN, PROPN]","[NNP, NNP, IN, NNP, NNP, NNP]","[compound, pobj, prep, compound, compound, pobj]"
clueweb12-0000tw-00-00075,geek.pikimal.com,King Arthur II Review  Macro...,King Arthur II Review,"[PROPN, PROPN, PROPN, PROPN]","[NNP, NNP, NNP, NNP]","[compound, compound, compound, compound]"
clueweb12-0000tw-00-00075,geek.pikimal.com,This Week in PSN: Cheating Hearts E...,PSN,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00075,geek.pikimal.com,The Quality of Life in Virtual Worl...,The Quality of Life in Virtual Worl,"[DET, PROPN, ADP, PROPN, ADP, ADJ, PROPN]","[DT, NNP, IN, NNP, IN, JJ, NNP]","[det, ROOT, prep, pobj, prep, compound, pobj]"
clueweb12-0000tw-00-00075,geek.pikimal.com,Xbox 720 Rumored to Have Touchscree...,Xbox,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00075,geek.pikimal.com,New Lollipop Chainsaw Trailer is Ju...,New Lollipop Chainsaw Trailer,"[PROPN, PROPN, PROPN, PROPN]","[NNP, NNP, NNP, NNP]","[compound, compound, compound, nsubj]"
clueweb12-0000tw-00-00076,geek.pikimal.com,ul li a {,ul li,"[PROPN, PROPN]","[NNP, NNP]","[compound, ROOT]"
clueweb12-0000tw-00-00076,geek.pikimal.com,"ul li a.fP,",ul li a.fP,"[PROPN, PROPN, PROPN]","[NNP, NNP, NNP]","[compound, compound, ROOT]"
clueweb12-0000tw-00-00076,geek.pikimal.com,ul li a.fP {,ul li,"[PROPN, PROPN]","[NNP, NNP]","[compound, compound]"
clueweb12-0000tw-00-00076,geek.pikimal.com,".widget_badgeville_activities ul li span, .widget_badgeville_leaderboard",ul li span,"[PROPN, PROPN, PROPN]","[NNP, NNP, NNP]","[compound, compound, ROOT]"
clueweb12-0000tw-00-00076,geek.pikimal.com,ul li span {,ul li span {,"[PROPN, PROPN, PROPN, PUNCT]","[NNP, NNP, NNP, -LRB-]","[compound, compound, ROOT, punct]"
clueweb12-0000tw-00-00076,geek.pikimal.com,ul li span.leaderboard-number {,ul li span.leaderboard-number,"[PROPN, PROPN]","[NNP, NNP]","[compound, compound]"
clueweb12-0000tw-00-00076,geek.pikimal.com,This Week in Nintendo Downloads: Shurikens and Spatulas Edit...,Shurikens,[PROPN],[NNP],[ROOT]
clueweb12-0000tw-00-00076,geek.pikimal.com,This Week in Nintendo Downloads: Shurikens and Spatulas Edit...,Spatulas Edit,"[PROPN, PROPN]","[NNP, NNP]","[compound, conj]"
clueweb12-0000tw-00-00076,geek.pikimal.com,The Old Republic Will Receive Video Tutorials and Weekly Blo...,The Old Republic Will Receive Video Tutorials,"[DET, PROPN, PROPN, VERB, PROPN, PROPN, PROPN]","[DT, NNP, NNP, MD, NNP, NNP, NNPS]","[det, compound, nsubj, aux, ROOT, compound, dobj]"
clueweb12-0000tw-00-00076,geek.pikimal.com,The Old Republic Will Receive Video Tutorials and Weekly Blo...,Weekly Blo,"[PROPN, PROPN]","[NNP, NNP]","[compound, conj]"
clueweb12-0000tw-00-00076,geek.pikimal.com,Final Fantasy XIII-2 Review  ,Final Fantasy XIII-2 Review,"[PROPN, PROPN, NOUN, NOUN]","[NNP, NNP, NN, NN]","[compound, compound, compound, ROOT]"
clueweb12-0000tw-00-00076,geek.pikimal.com,Revelations Review  ,Revelations Review,"[NOUN, PROPN]","[NNS, NNP]","[compound, ROOT]"
clueweb12-0000tw-00-00076,geek.pikimal.com,New Lollipop Chainsaw Trailer is Just in Time for Valentine&...,New Lollipop Chainsaw Trailer,"[PROPN, PROPN, PROPN, PROPN]","[NNP, NNP, NNP, NNP]","[compound, compound, compound, nsubj]"
clueweb12-0000tw-00-00076,geek.pikimal.com,New Lollipop Chainsaw Trailer is Just in Time for Valentine&...,Time,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00076,geek.pikimal.com,GameStop Pre-orders of Starhawk Come with Limited Edition Co...,GameStop Pre-orders,[PROPN],[NNP],[compound]
clueweb12-0000tw-00-00076,geek.pikimal.com,GameStop Pre-orders of Starhawk Come with Limited Edition Co...,Starhawk Come with Limited Edition Co,"[PROPN, PROPN, ADP, PROPN, PROPN, PROPN]","[NNP, NNP, IN, NNP, NNP, NNP]","[compound, pobj, prep, compound, compound, pobj]"
clueweb12-0000tw-00-00076,geek.pikimal.com,King Arthur II Review  Macro...,King Arthur II Review,"[PROPN, PROPN, PROPN, PROPN]","[NNP, NNP, NNP, NNP]","[compound, compound, compound, compound]"
clueweb12-0000tw-00-00076,geek.pikimal.com,This Week in PSN: Cheating Hearts E...,PSN,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00076,geek.pikimal.com,The Quality of Life in Virtual Worl...,The Quality of Life in Virtual Worl,"[DET, PROPN, ADP, PROPN, ADP, ADJ, PROPN]","[DT, NNP, IN, NNP, IN, JJ, NNP]","[det, ROOT, prep, pobj, prep, compound, pobj]"
clueweb12-0000tw-00-00076,geek.pikimal.com,Xbox 720 Rumored to Have Touchscree...,Xbox,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00076,geek.pikimal.com,New Lollipop Chainsaw Trailer is Ju...,New Lollipop Chainsaw Trailer,"[PROPN, PROPN, PROPN, PROPN]","[NNP, NNP, NNP, NNP]","[compound, compound, compound, nsubj]"
clueweb12-0000tw-00-00077,geek.pikimal.com,ul li a {,ul li,"[PROPN, PROPN]","[NNP, NNP]","[compound, ROOT]"
clueweb12-0000tw-00-00077,geek.pikimal.com,"ul li a.fP,",ul li a.fP,"[PROPN, PROPN, PROPN]","[NNP, NNP, NNP]","[compound, compound, ROOT]"
clueweb12-0000tw-00-00077,geek.pikimal.com,ul li a.fP {,ul li,"[PROPN, PROPN]","[NNP, NNP]","[compound, compound]"
clueweb12-0000tw-00-00077,geek.pikimal.com,".widget_badgeville_activities ul li span, .widget_badgeville_leaderboard",ul li span,"[PROPN, PROPN, PROPN]","[NNP, NNP, NNP]","[compound, compound, ROOT]"
clueweb12-0000tw-00-00077,geek.pikimal.com,ul li span {,ul li span {,"[PROPN, PROPN, PROPN, PUNCT]","[NNP, NNP, NNP, -LRB-]","[compound, compound, ROOT, punct]"
clueweb12-0000tw-00-00077,geek.pikimal.com,ul li span.leaderboard-number {,ul li span.leaderboard-number,"[PROPN, PROPN]","[NNP, NNP]","[compound, compound]"
clueweb12-0000tw-00-00077,geek.pikimal.com,"With less than a month left until the release of Mass Effect 3, eager fans have more reasons to drool every day.",Mass Effect 3,"[PROPN, PROPN, NUM]","[NNP, NNP, CD]","[compound, pobj, nummod]"
clueweb12-0000tw-00-00077,geek.pikimal.com,Theres even a few quick shots of FemShep in action for the femme fatale fans.,FemShep,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00077,geek.pikimal.com,"Mass Effect 3 drops on March 6 for Xbox 360, PS3 and PC, but hit the break below to satisfy your cravings in the meantime.",PS3,[PROPN],[NNP],[conj]
clueweb12-0000tw-00-00077,geek.pikimal.com,"Much like Mass Effect 2, ME3 will let players choose which colors Shepard will rep.",Mass Effect 2,"[PROPN, PROPN, NUM]","[NNP, NNP, CD]","[compound, pobj, nummod]"
clueweb12-0000tw-00-00077,geek.pikimal.com,"Much like Mass Effect 2, ME3 will let players choose which colors Shepard will rep.",ME3,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00077,geek.pikimal.com,"Much like Mass Effect 2, ME3 will let players choose which colors Shepard will rep.",Shepard,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00077,geek.pikimal.com,Arent those Kaynes sunglasses at 0:20?,Kaynes,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00077,geek.pikimal.com,Mass Effect looks like it will feature explosive action and more dynamic gameplay than in the past.,Mass Effect,"[PROPN, PROPN]","[NNP, NNP]","[compound, nsubj]"
clueweb12-0000tw-00-00077,geek.pikimal.com,FemShep makes her ME3 trailer debutsort of.,FemShep,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00077,geek.pikimal.com,FemShep makes her ME3 trailer debutsort of.,ME3 trailer,"[PROPN, NOUN]","[NNP, NN]","[compound, nsubj]"
clueweb12-0000tw-00-00077,geek.pikimal.com,"Roles are divided up among race, such as Quarian Engineer, Krogan Solider and Turian Sentinel.",Quarian Engineer,"[PROPN, PROPN]","[NNP, NNP]","[compound, pobj]"
clueweb12-0000tw-00-00077,geek.pikimal.com,"Roles are divided up among race, such as Quarian Engineer, Krogan Solider and Turian Sentinel.",Krogan Solider,"[PROPN, PROPN]","[NNP, NNP]","[compound, conj]"
clueweb12-0000tw-00-00077,geek.pikimal.com,This Week in Nintendo Downloads: Shurikens and Spatulas Edit...,Shurikens,[PROPN],[NNP],[ROOT]
clueweb12-0000tw-00-00077,geek.pikimal.com,This Week in Nintendo Downloads: Shurikens and Spatulas Edit...,Spatulas Edit,"[PROPN, PROPN]","[NNP, NNP]","[compound, conj]"
clueweb12-0000tw-00-00077,geek.pikimal.com,The Old Republic Will Receive Video Tutorials and Weekly Blo...,The Old Republic Will Receive Video Tutorials,"[DET, PROPN, PROPN, VERB, PROPN, PROPN, PROPN]","[DT, NNP, NNP, MD, NNP, NNP, NNPS]","[det, compound, nsubj, aux, ROOT, compound, dobj]"
clueweb12-0000tw-00-00077,geek.pikimal.com,The Old Republic Will Receive Video Tutorials and Weekly Blo...,Weekly Blo,"[PROPN, PROPN]","[NNP, NNP]","[compound, conj]"
clueweb12-0000tw-00-00077,geek.pikimal.com,Final Fantasy XIII-2 Review  ,Final Fantasy XIII-2 Review,"[PROPN, PROPN, NOUN, NOUN]","[NNP, NNP, NN, NN]","[compound, compound, compound, ROOT]"
clueweb12-0000tw-00-00077,geek.pikimal.com,Revelations Review  ,Revelations Review,"[NOUN, PROPN]","[NNS, NNP]","[compound, ROOT]"
clueweb12-0000tw-00-00077,geek.pikimal.com,New Lollipop Chainsaw Trailer is Just in Time for Valentine&...,New Lollipop Chainsaw Trailer,"[PROPN, PROPN, PROPN, PROPN]","[NNP, NNP, NNP, NNP]","[compound, compound, compound, nsubj]"
clueweb12-0000tw-00-00077,geek.pikimal.com,New Lollipop Chainsaw Trailer is Just in Time for Valentine&...,Time,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00077,geek.pikimal.com,GameStop Pre-orders of Starhawk Come with Limited Edition Co...,GameStop Pre-orders,[PROPN],[NNP],[compound]
clueweb12-0000tw-00-00077,geek.pikimal.com,GameStop Pre-orders of Starhawk Come with Limited Edition Co...,Starhawk Come with Limited Edition Co,"[PROPN, PROPN, ADP, PROPN, PROPN, PROPN]","[NNP, NNP, IN, NNP, NNP, NNP]","[compound, pobj, prep, compound, compound, pobj]"
clueweb12-0000tw-00-00077,geek.pikimal.com,King Arthur II Review  Macro...,King Arthur II Review,"[PROPN, PROPN, PROPN, PROPN]","[NNP, NNP, NNP, NNP]","[compound, compound, compound, compound]"
clueweb12-0000tw-00-00077,geek.pikimal.com,This Week in PSN: Cheating Hearts E...,PSN,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00077,geek.pikimal.com,The Quality of Life in Virtual Worl...,The Quality of Life in Virtual Worl,"[DET, PROPN, ADP, PROPN, ADP, ADJ, PROPN]","[DT, NNP, IN, NNP, IN, JJ, NNP]","[det, ROOT, prep, pobj, prep, compound, pobj]"
clueweb12-0000tw-00-00077,geek.pikimal.com,Xbox 720 Rumored to Have Touchscree...,Xbox,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00077,geek.pikimal.com,New Lollipop Chainsaw Trailer is Ju...,New Lollipop Chainsaw Trailer,"[PROPN, PROPN, PROPN, PROPN]","[NNP, NNP, NNP, NNP]","[compound, compound, compound, nsubj]"
clueweb12-0000tw-00-00079,blog.crazyegg.com,It is therefore unfortunate that even today a number of designers continue to paint every elegant message with Monotype Corsiva Click to continue...,Monotype Corsiva Click,"[PROPN, PROPN, PROPN]","[NNP, NNP, NNP]","[compound, compound, pobj]"
clueweb12-0000tw-00-00079,blog.crazyegg.com,Aileen Lee got it right,Aileen Lee,"[PROPN, PROPN]","[NNP, NNP]","[compound, nsubj]"
clueweb12-0000tw-00-00080,blog.crazyegg.com,"The two most popular advertising color choices in America,blue and red,are frequently used on websites globally.",America,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00080,blog.crazyegg.com,This technique is shown in the navigation for AppZapper.,AppZapper,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00080,blog.crazyegg.com,Postbox uses red and blue onits call- to-action buttons.,Postbox,[NOUN],[NN],[nsubj]
clueweb12-0000tw-00-00080,blog.crazyegg.com,The complimentary color of blue is used on the call-to-action button on Live Resto to set it apart on the layout and add emphasis.,Live Resto,"[PROPN, PROPN]","[NNP, NNP]","[compound, pobj]"
clueweb12-0000tw-00-00080,blog.crazyegg.com,"The minimal, clean website for Billings makes use of vibrant blue headings for emphasis.",Billings,[NOUN],[NNS],[pobj]
clueweb12-0000tw-00-00080,blog.crazyegg.com,"On the website for VersionsApp, the monotony is broken up through highlighting and the use of splashes of color throughout the text.",VersionsApp,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00080,blog.crazyegg.com,"When necessary, you can incorporate color into quotes or bullet points as shown herefor Crazy Egg.",Crazy Egg,"[PROPN, PROPN]","[NNP, NNP]","[compound, dobj]"
clueweb12-0000tw-00-00080,blog.crazyegg.com,The Invoice Machine uses a grayscale for the design ofits invoicing softwares website.,The Invoice Machine,"[DET, PROPN, PROPN]","[DT, NNP, NNP]","[det, compound, nsubj]"
clueweb12-0000tw-00-00080,blog.crazyegg.com,Metelab also uses a monochromatic color scheme onits website.,Metelab,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00080,blog.crazyegg.com,The absence of color on The Grid System site is a great opportunity to make use of white space and bold typography when necessary.,Grid System,"[PROPN, PROPN]","[NNP, NNP]","[compound, compound]"
clueweb12-0000tw-00-00080,blog.crazyegg.com,About the Author: Stephanie Hamilton is freelance Graphic Designer.,Stephanie Hamilton,"[PROPN, PROPN]","[NNP, NNP]","[compound, nsubj]"
clueweb12-0000tw-00-00080,blog.crazyegg.com,"Stephanie, getting the right combination of colours, is very important, as you have highlighted here, if you notice in all of them, the key is to keep it simple, Not to over complicate the site with funky colours, and to instead focus on user experience and conversions.",Stephanie,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00080,blog.crazyegg.com,@Wasim Ismail  Thanks for the comment Wasim.  ,Ismail,[NOUN],[NN],[dobj]
clueweb12-0000tw-00-00080,blog.crazyegg.com,Super powerful tool from the folks over at Adobe.,Adobe,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00080,blog.crazyegg.com,Super cool Sherice.  ,Super cool Sherice,"[ADV, ADJ, PROPN]","[RB, JJ, NNP]","[compound, amod, ROOT]"
clueweb12-0000tw-00-00080,blog.crazyegg.com,"RGB is Red Green Blue, but these are the primairy colors arent they?",RGB,[NOUN],[NN],[nsubj]
clueweb12-0000tw-00-00081,blog.crazyegg.com,"You know, like when yourein a restaurant and you dont know what to order.",yourein,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00081,blog.crazyegg.com,"Its easy to say,Ill have what hes having.",Ill,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00081,blog.crazyegg.com,Social proof is one of Dr. Robert Cialdinis five laws of influence.,Robert Cialdinis,"[PROPN, PROPN]","[NNP, NNP]","[compound, pobj]"
clueweb12-0000tw-00-00081,blog.crazyegg.com,"Dr. Cialdini reminds us that advertisers incessantly remind us that their products arethe best selling orfastest growingto imply that others are doing it, sowhy arent you?",Cialdini,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00081,blog.crazyegg.com,"For instance, Jane sells website design services.",Jane,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00081,blog.crazyegg.com,I redesigned my website with Jane and recovered my money the first six months of having my new website.,Jane,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00081,blog.crazyegg.com,"Now, its all positive ROI.",ROI,[PROPN],[NNP],[ROOT]
clueweb12-0000tw-00-00081,blog.crazyegg.com,"And, Jane also receives sales objections from prospects whothinkredesigning a web site will be too time-intensive.",Jane,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00081,blog.crazyegg.com,"Sure, Jane could place the above testimonials on the home page.",Jane,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00081,blog.crazyegg.com,"For instance, on the sales page for Janes website design services there will be (or should be) an area where Jane addresses the issue of price.",Janes,[PROPN],[NNP],[compound]
clueweb12-0000tw-00-00081,blog.crazyegg.com,"For instance, on the sales page for Janes website design services there will be (or should be) an area where Jane addresses the issue of price.",Jane,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00081,blog.crazyegg.com,"For instance, the testimonial written for Janes website design services will be much more credible if it looked like this.",Janes,[PROPN],[NNP],[compound]
clueweb12-0000tw-00-00081,blog.crazyegg.com,Perhaps you could answer this question: Why do you think working with Jane on your website redesign was a good value for your business?,Jane,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00081,blog.crazyegg.com,"About the Author: Russ Hennebery writes, speaks and executes on marketing strategies on the Wordpress website platform.",Russ Hennebery,"[PROPN, PROPN]","[NNP, NNP]","[compound, nsubj]"
clueweb12-0000tw-00-00081,blog.crazyegg.com,"About the Author: Russ Hennebery writes, speaks and executes on marketing strategies on the Wordpress website platform.",Wordpress,[ADJ],[JJ],[amod]
clueweb12-0000tw-00-00081,blog.crazyegg.com,Thanks Mich!  ,Mich,[PROPN],[NNP],[ROOT]
clueweb12-0000tw-00-00082,blog.crazyegg.com,Love Panky is appealing to women who not only want to fall in true love with a manbut,Love Panky,"[NOUN, PROPN]","[NN, NNP]","[compound, nsubj]"
clueweb12-0000tw-00-00082,blog.crazyegg.com,The Rich Jerk successfully milked this appeal for years.,Rich Jerk,"[PROPN, PROPN]","[NNP, NNP]","[compound, nsubj]"
clueweb12-0000tw-00-00082,blog.crazyegg.com,And its what fuels the Motley Fool:,the Motley Fool,"[DET, PROPN, PROPN]","[DT, NNP, NNP]","[det, compound, dobj]"
clueweb12-0000tw-00-00082,blog.crazyegg.com,Greed is why magazines like Money and Fortune are popular.,Greed,[NOUN],[NN],[nsubj]
clueweb12-0000tw-00-00082,blog.crazyegg.com,While these magazines are straight-forward about their goal [getting rich] its less obvious in publications like Financial Times or Forbes.,Financial Times,"[PROPN, PROPN]","[NNP, NNP]","[compound, pobj]"
clueweb12-0000tw-00-00082,blog.crazyegg.com,While these magazines are straight-forward about their goal [getting rich] its less obvious in publications like Financial Times or Forbes.,Forbes,[PROPN],[NNP],[conj]
clueweb12-0000tw-00-00082,blog.crazyegg.com,Its combined with the bad news of the U.S. debt downgrade to make an intriguing headline that could prove crucial if you decide to ignore.,U.S.,[PROPN],[NNP],[compound]
clueweb12-0000tw-00-00082,blog.crazyegg.com,Greed is behind the Publishing Clearing Houses Sweepstakes and state lottery games.,Greed,[NOUN],[NN],[nsubj]
clueweb12-0000tw-00-00082,blog.crazyegg.com,Greed is behind the Publishing Clearing Houses Sweepstakes and state lottery games.,the Publishing Clearing Houses Sweepstakes,"[DET, PROPN, PROPN, PROPN, PROPN]","[DT, NNP, NNP, NNP, NNPS]","[det, compound, compound, compound, pobj]"
clueweb12-0000tw-00-00082,blog.crazyegg.com,Illinois took it a step further and hilariously wove fear into their greed appeal.,Illinois,[PROPN],[NNP],[nsubj]
clueweb12-0000tw-00-00082,blog.crazyegg.com,This is born out by my own experienceand its born out by copywritingveteranslike John Caples.,John Caples,"[PROPN, PROPN]","[NNP, NNP]","[compound, pobj]"
clueweb12-0000tw-00-00082,blog.crazyegg.com,"Then again, if you can write a sales letter appeal combining all threeyou just might be able to retire young in a radioactive-safe bunker with Angelina Jolie.",Angelina Jolie,"[PROPN, PROPN]","[NNP, NNP]","[compound, pobj]"
clueweb12-0000tw-00-00082,blog.crazyegg.com,Or Brad Pitt.,Brad Pitt,"[PROPN, PROPN]","[NNP, NNP]","[compound, ROOT]"
clueweb12-0000tw-00-00082,blog.crazyegg.com,Part of the Sales Letter Makeover Series.,the Sales Letter Makeover Series,"[DET, PROPN, PROPN, PROPN, PROPN]","[DT, NNPS, NNP, NNP, NNP]","[det, compound, compound, compound, pobj]"
clueweb12-0000tw-00-00082,blog.crazyegg.com,Gimpy Web Copy?,Gimpy Web Copy,"[PROPN, NOUN, PROPN]","[NNP, NN, NNP]","[compound, compound, ROOT]"
clueweb12-0000tw-00-00082,blog.crazyegg.com,About the Author: Demian Farnworth is a freelance writer who blogs atThe CopyBot.,Demian Farnworth,"[PROPN, PROPN]","[NNP, NNP]","[compound, nsubj]"
clueweb12-0000tw-00-00083,blog.crazyegg.com,"If you started out using Blogger and now need a professional presence, theres a good chance that youre ready to switch to Wordpress.org.",Blogger,[PROPN],[NNP],[dobj]
clueweb12-0000tw-00-00083,blog.crazyegg.com,"But if you have decided to switch, this post will walk you through step by step how to quickly and easily transfer from Blogger to Wordpress.org.",Blogger,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00083,blog.crazyegg.com,The first step in transferring from Blogger to Wordpress.org is to sign up for hosting.,Blogger,[PROPN],[NNP],[pobj]
clueweb12-0000tw-00-00083,blog.crazyegg.com,"If you havent picked out a hosting company yet, Blue Host offers low prices that are competitive with other popular Wordpress hosts, and theyre also reliable.",Blue Host,"[PROPN, PROPN]","[NNP, NNP]","[compound, nsubj]"
